channelId,videoId,commentId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt,canReply,totalReplyCount,isPublic,replies
UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,,HASTA ACÁ HUELE A GARNACHA,HASTA ACÁ HUELE A GARNACHA,@gerardomunoz1813,https://yt3.ggpht.com/z3dA0sobLR9j_Qm7qJKhHmtwdom7LA8x6TTAVmVU8hizlWmYGohnU8nRVJdMizttdXvnnu0q1g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@gerardomunoz1813,UCzvKCtQj4Yw8il6HuQj2ciQ,True,none,0,2024-09-29T17:15:08Z,2024-09-29T17:15:08Z,True,0,True,{}
UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,,"Me encanta que usen de referencia Age of Empire o Age of Mythology porque si jugaba esos juegos, me queda más claro todo. Antes solo escuchaba los podcast pero ahora ya también los veo aquí, y si les confieso que deje volar mi imaginación, y me los imagina de trajecito, sin barba, así super pulidos, y en realidad se ven más relax, LOL, eso les pasa por tener vocabulario amplio y pues si usan palabras coloquiales y léxico relajado pero igual mi mente los imaginaba así muy peinados, LOL. Pero la realidad esta más chida que la ficción, no se preocupen, además nada quita que lo más sexy que tienen son sus cerebros.","Me encanta que usen de referencia Age of Empire o Age of Mythology porque si jugaba esos juegos, me queda más claro todo. Antes solo escuchaba los podcast pero ahora ya también los veo aquí, y si les confieso que deje volar mi imaginación, y me los imagina de trajecito, sin barba, así super pulidos, y en realidad se ven más relax, LOL, eso les pasa por tener vocabulario amplio y pues si usan palabras coloquiales y léxico relajado pero igual mi mente los imaginaba así muy peinados, LOL. Pero la realidad esta más chida que la ficción, no se preocupen, además nada quita que lo más sexy que tienen son sus cerebros.",@fakatzinsky,https://yt3.ggpht.com/ytc/AIdro_kv9bK23Qw-f7YdyaJpN2X45jPEEp546uYCf89lwS3hIaQb=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@fakatzinsky,UCC88MGTy6yBVxmpyXeTrtWA,True,none,0,2024-09-24T00:41:16Z,2024-09-24T00:41:16Z,True,0,True,{}
UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,,Un Shot de tequila por cada vez que Íker no suba los Shownotes a tiempo<br>⏰ <br>10 minutos más tarde<br>⏰<br>Todos 😵‍💫🥴,"Un Shot de tequila por cada vez que Íker no suba los Shownotes a tiempo
⏰ 
10 minutos más tarde
⏰
Todos 😵‍💫🥴",@sandracarolinafg,https://yt3.ggpht.com/ytc/AIdro_l2iBczaDaGY798dxWvrqRND499N-jGTGDzs5Usf7rq9HE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@sandracarolinafg,UCdC77ySCGg8mtKh6PNzMVgw,True,none,0,2024-09-20T20:06:24Z,2024-09-20T20:06:24Z,True,0,True,{}
UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,,Cual es el de mitologia?,Cual es el de mitologia?,@anahirangel826,https://yt3.ggpht.com/ytc/AIdro_m4cUJ4t6DWuufEf0NCvyHsgjFnSk8h_kSHdiRJefwN-FZq=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@anahirangel826,UCFiNymBpPVrFxY87xqAvm_w,True,none,0,2024-09-17T21:36:44Z,2024-09-17T21:36:44Z,True,0,True,{}
UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,,"En este capitulo me di cuenta de varias cosas.<br>1. El siete es la cifra prima más alta, o sea del 0 al 9 el 7 es el número más alto que solo se puede dividir entre el 1 y entre si mismo. <br>2. Los colosenses referidos en la biblia eran de la isla de rodas.<br>3. Nabucodonosor ha sido rebautizado como  Nabucosondor.","En este capitulo me di cuenta de varias cosas.
1. El siete es la cifra prima más alta, o sea del 0 al 9 el 7 es el número más alto que solo se puede dividir entre el 1 y entre si mismo. 
2. Los colosenses referidos en la biblia eran de la isla de rodas.
3. Nabucodonosor ha sido rebautizado como  Nabucosondor.",@musicodesconocido,https://yt3.ggpht.com/6d9wkRzKT_0h46LyR8D8_i8aCMPrqzYxBdsG2WlICSQZYb0xyqrQobjTpXiS0ylyyyESuNyQhcs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@musicodesconocido,UCRV6qG5h6C4PmMn1qtE-Z1Q,True,none,1,2024-09-05T22:22:36Z,2024-09-05T22:22:36Z,True,0,True,{}
UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,,¡Gracias por los podcasts! Los escucho para practicar mi español. Saludos desde Gringolandia,¡Gracias por los podcasts! Los escucho para practicar mi español. Saludos desde Gringolandia,@efraimshilongo,https://yt3.ggpht.com/ytc/AIdro_kFKyUfpTt-g7ZZ-6LZ1sANP6791YgWTIsbAPxggknb2p4vMYee8SivclGdDEQnvFVPyg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@efraimshilongo,UCSEf7Z86gnbd8tfk2pi9PVQ,True,none,0,2024-09-03T00:11:03Z,2024-09-03T00:11:03Z,True,0,True,{}
UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,,"Hola! Yo sólo quiero añadir algo sobre lo que se menciona a cerca de la M*ta, para todos los que visiten la CDMX jaja (min <a href=""https://www.youtube.com/watch?v=0IDFrBktWIA&amp;t=67"">1:07</a>)<br><br>se trata de los &quot;espacios de tolerancia 420&quot; que se encuentran en la ciudad, a grandes rasgos son una exigencia de la comunidad ante la falta de legislación en cuanto a la legalización o regulación; ésto después de que -sin efecto alguno - su prohibición fuera declarada inconstitucional por la SCJN.<br><br>Existen más de 10 y su creación es inicialmente acción de diversos colectivxs, lo malo es que el crimen organizado (la Unión) se apropia de estos e intimida a los responsables originales a base de ofertas que no se pueden rechazar 🔫.<br><br>Sin embargo la mayor parte de ellos es a partir de organizaciones civiles, el consumo es tolerado pero está prohibido comercializar con sustancias.<br><br>Hice un mapa que incluye la ubicación de algunos, para que puedan visitarlos y consumir en un espacio seguro para evitar los abusos de la ley. <br><br><a href=""https://corredor420.wordpress.com/mapa-de-areas-420/"">https://corredor420.wordpress.com/mapa-de-areas-420/</a>","Hola! Yo sólo quiero añadir algo sobre lo que se menciona a cerca de la M*ta, para todos los que visiten la CDMX jaja (min 1:07)

se trata de los ""espacios de tolerancia 420"" que se encuentran en la ciudad, a grandes rasgos son una exigencia de la comunidad ante la falta de legislación en cuanto a la legalización o regulación; ésto después de que -sin efecto alguno - su prohibición fuera declarada inconstitucional por la SCJN.

Existen más de 10 y su creación es inicialmente acción de diversos colectivxs, lo malo es que el crimen organizado (la Unión) se apropia de estos e intimida a los responsables originales a base de ofertas que no se pueden rechazar 🔫.

Sin embargo la mayor parte de ellos es a partir de organizaciones civiles, el consumo es tolerado pero está prohibido comercializar con sustancias.

Hice un mapa que incluye la ubicación de algunos, para que puedan visitarlos y consumir en un espacio seguro para evitar los abusos de la ley. 

https://corredor420.wordpress.com/mapa-de-areas-420/",@_koffie_,https://yt3.ggpht.com/Bvw89yodANxprP2XX4UukjE0ATskHCZ4FyyDjx4QHacnHa3rBgpEDKXRh5jEp8xlnB3RiRIsmWU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@_koffie_,UCRvvFGf-yWE_-B6K6a7A7IA,True,none,0,2024-09-02T04:05:56Z,2024-09-02T04:10:43Z,True,0,True,{}
UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,,Hagan un episodio con las que ustedes consideran las maravillas de México!,Hagan un episodio con las que ustedes consideran las maravillas de México!,@jossburgoss,https://yt3.ggpht.com/ytc/AIdro_mTt9EQcY7uBbFFoK71grn6g-3g2bDPsS-yts2Mbp1hmi4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jossburgoss,UC_FnT5u92rngcJbxwFpe2uw,True,none,0,2024-09-01T19:08:24Z,2024-09-01T19:08:24Z,True,0,True,{}
UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,,"Saludos desde Petén, Guatemala","Saludos desde Petén, Guatemala",@etel2711,https://yt3.ggpht.com/ytc/AIdro_mkC9o-2LTAH9GNHJcPCSrP21OG4wEhlN5P81MKbdE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@etel2711,UCG1jrPgXiHac7L1Mk-JEMug,True,none,0,2024-08-31T14:02:31Z,2024-08-31T14:02:31Z,True,0,True,{}
UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,,Che Iker nomas tienes que agarrar fotos de google y ponerlas como show notes y aún así no lo haces jaja te amo desgraciado,Che Iker nomas tienes que agarrar fotos de google y ponerlas como show notes y aún así no lo haces jaja te amo desgraciado,@jajames0696,https://yt3.ggpht.com/IP-pnO38bqzHbFB2dKIkalmfSdPH69oJJRsdhHtToL2nyiqTV0O4JzroqSGG_eHOvhH-JmB1dRE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jajames0696,UCetPp1g7kczVhfddYYWZX3A,True,none,3,2024-08-31T04:21:01Z,2024-08-31T04:21:01Z,True,0,True,{}
